Gene,Depth,Childindex,Cluster_size,n_gs_genes_in_clust,Score,gold.standard.genes.in.cluster
CNOT11,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ZCCHC10,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMA4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
XRCC4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
YARS2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CCT8,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CCT6A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
UBE2L3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TXNDC9,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LSM5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ATIC,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMA5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMA3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
C8orf76,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
UBE2A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RAP1A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
VPS29,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DENR,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RRP36,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
UBE2V1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FAM103A1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MAGOHB,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SEC24C,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NCK1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
EXO5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
POLR2G,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DNAJC8,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
HNRNPR,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SET,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MCMBP,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
USP10,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CHAMP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NOLC1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NIFK,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
HAUS1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
POLA1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
POLA2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MCM3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
AATF,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SNRNP40,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PPIH,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PHF5A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LSM2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NUP37,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CDC123,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DGUOK,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SRSF9,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ZNRD1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
HNRNPF,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
APEX2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SCFD2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NME1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TUBA1C,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TUBA1B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CLIC1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NOP10,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMB2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMB3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMB1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMA1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMB4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CCL22,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
IL26,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
IL17A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SNX11,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MBD2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MTA2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RCC2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NDE1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ACTR3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ARPC2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CAPZA1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NIP7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ACTR2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ARPC4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ARPC5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CAP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ENO1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TRIM26,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NUDT5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GDI2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MCTS1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PPIA,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CHMP4A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMB8,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSME1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
VOPP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PTPN18,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TOR3A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DCPS,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PPP1CA,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TRAPPC1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
USP12,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LRRC40,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
UBE2K,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
UCHL5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SLC25A46,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
C1orf74,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DLEU1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LYPLA1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MRPL44,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SNRPD3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RPA3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PFDN6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TIMM10,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
POP4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TOMM5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CPPED1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NUAK2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
OSBPL8,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SNX29,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RBBP5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
BLOC1S5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SGPP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
STX7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
OGG1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FCRLB,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ANAPC7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NOL6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SENP3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
HARS,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PRPF4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PTRH2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MRTO4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
BYSL,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
UTP20,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RFT1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
G3BP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
BMS1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
C10orf2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
WDR3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DCAF13,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GART,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NPM3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PES1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CCT4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PWP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
BCCIP,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RRP7A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RPAP3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TGS1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
POLR2B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MSH2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CBWD1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CBWD2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CBWD3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CBWD7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CBWD5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MPHOSPH6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GNL3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MPHOSPH10,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PUS7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PIGW,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FARSB,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
OLA1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
UBE2V2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMD14,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PSMD1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
POLR3B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ELP4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
METTL2A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
METTL2B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CLPTM1L,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
STK16,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PRKCD,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PPCDC,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FRMD8,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SMARCD2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PPP4C,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ASCC2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
WDR4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TRAF2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
VAC14,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
AP1B1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PUS1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PWP2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
OTUB1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FARSA,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SMARCA4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RRP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TOX2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
XKR6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CC2D1B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ABCC1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LARP4B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FAM117B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
B4GALT3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ZNF585A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TTC9C,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SIPA1L1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TBC1D31,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RMI1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PGBD4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ZNF681,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ZNF675,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ANKRD27,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
EXOC2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DCAF7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CNOT6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SMARCC1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
EYA3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TNPO3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PALB2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TCF20,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GTF2E2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
UBA6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SEC23IP,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TP53RK,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
C6orf15,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
KRT36,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
KRT75,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GM2A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
BCL11A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MTMR1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ANKRD34B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
POU4F1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TCL1B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FGD6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DNAJC7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MFAP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MRPS31,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ZNF860,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MALT1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MIOS,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CCDC167,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
METAP2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
IL22RA2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
HMCES,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SERPINA9,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NUGGC,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MIXL1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LRMP,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
HTR3A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GCSAM,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FCRL4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LPXN,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PARP1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
BTN1A1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MYBL1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FAM72A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FAM72B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FAM72C,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FAM72D,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
EML6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RNGTT,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
EED,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
BUB3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SEPT6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
KBTBD8,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GPR18,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
KIAA0226L,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ZNF101,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CRLF3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TMED8,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PRPSAP2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
TERF2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
E2F5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ZCCHC7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PRDM15,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
ELL3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RGS13,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
AICDA,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
MEF2B,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
KLHL6,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
BFSP2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SYVN1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CD22,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GGA2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
FDCSP,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
CHI3L2,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
KRT76,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
NPVF,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
S100A7,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LCE3D,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
AMTN,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
HEPHL1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
IL36G,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
LCE3A,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
PAX1,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
IL17F,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
KRT24,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
RPL17-C18orf32,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
DCUN1D5,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
HSPA4,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
GLRX3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
STYX,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
SPDYE3,5,.1.1.2.1.1,709,2,0.00282087447108604,CHEK2|PALB2
VTI1B,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MTIF3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DPT,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
GSN,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CCDC107,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SORBS1,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
KCNIP2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
C14orf180,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PCOLCE2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
ABLIM3,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PALM2-AKAP2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
CD59,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
MGP,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
APOD,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
NFIB,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
SLC1A5,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
AZI2,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
BCAP31,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
PRDX6,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
TMEM135,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
DHDDS,1,.2,8809,9,0.0010216823703031,RNF168|ATRIP|CLSPN|CHEK1|BRCA1|MDC1|RNF8|TP53BP1|BARD1
