Gene,Score,in.gold.standard,gold.standard.genes.in.cluster,Clade
TMEM110-MUSTN1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
HS3ST2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
IGF1R,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CFAP126,0.00240963855421687,No,FAAP20|FANCF,PLANTS
DYDC2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TESK1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PLXNB2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
SDHC,0.00240963855421687,No,FAAP20|FANCF,PLANTS
LIN7B,0.00240963855421687,No,FAAP20|FANCF,PLANTS
LIN7C,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MN1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
RAB2A,0.00240963855421687,No,FAAP20|FANCF,PLANTS
RAB2B,0.00240963855421687,No,FAAP20|FANCF,PLANTS
FKBP1A,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KDM4D,0.00240963855421687,No,FAAP20|FANCF,PLANTS
FKBP1B,0.00240963855421687,No,FAAP20|FANCF,PLANTS
FKBP1C,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MATK,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TTPAL,0.00240963855421687,No,FAAP20|FANCF,PLANTS
EPHA1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KIF26A,0.00240963855421687,No,FAAP20|FANCF,PLANTS
NEK10,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CDKL4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CDKL1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CDKL2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CDKL3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GATA5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
HS3ST4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CHRNA1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
HSPB9,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PLA2G4C,0.00240963855421687,No,FAAP20|FANCF,PLANTS
SNX22,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMEM143,0.00240963855421687,No,FAAP20|FANCF,PLANTS
SLC25A43,0.00240963855421687,No,FAAP20|FANCF,PLANTS
VAMP4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GSTP1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MRPS6,0.00240963855421687,No,FAAP20|FANCF,PLANTS
NIFK,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MIF,0.00240963855421687,No,FAAP20|FANCF,PLANTS
WDR47,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GZMM,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNA3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNA4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNA1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNA2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ENSP00000280684.3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNA5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNA10,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNA7,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNS1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNS3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
F11,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK8,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS33,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS53,0.00240963855421687,No,FAAP20|FANCF,PLANTS
F9,0.00240963855421687,No,FAAP20|FANCF,PLANTS
HGFAC,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GZMK,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS27,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TPSAB1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TPSB2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK6,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CTRL,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ATP12A,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ATP1A4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ATP1A1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ATP4A,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ATP1A2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ATP1A3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
DGAT2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS11A,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
F2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
HPN,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ST14,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CFD,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNQ1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PNPLA6,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PNPLA7,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS9,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS12,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK11,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PC,0.00240963855421687,No,FAAP20|FANCF,PLANTS
EEFSEC,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TPSD1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS38,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK13,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TPSG1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS15,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CELA3B,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK12,0.00240963855421687,No,FAAP20|FANCF,PLANTS
HYKK,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CTRC,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CTRB1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CTRB2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
F10,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GZMA,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CELA1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
FASN,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS45,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PLG,0.00240963855421687,No,FAAP20|FANCF,PLANTS
LBR,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TM7SF2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCND3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCND1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCND2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNF1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNV1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNB1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNB2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNV2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNQ2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNQ5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNG4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS11B,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNC2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNC4,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNC1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS48,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNG1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNG2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK9,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ENSP00000489375.1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS22,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK10,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK7,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNG3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ORAI2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ENDOG,0.00240963855421687,No,FAAP20|FANCF,PLANTS
EML6,0.00240963855421687,No,FAAP20|FANCF,PLANTS
EML5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
RTTN,0.00240963855421687,No,FAAP20|FANCF,PLANTS
RBBP9,0.00240963855421687,No,FAAP20|FANCF,PLANTS
EXOG,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KCNS2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ACR,0.00240963855421687,No,FAAP20|FANCF,PLANTS
F7,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS21,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PROC,0.00240963855421687,No,FAAP20|FANCF,PLANTS
OVCH2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS55,0.00240963855421687,No,FAAP20|FANCF,PLANTS
OVCH1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK14,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS11F,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMPRSS11D,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ORAI3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PRSS50,0.00240963855421687,No,FAAP20|FANCF,PLANTS
RFESD,0.00240963855421687,No,FAAP20|FANCF,PLANTS
LPA,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK15,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PLAU,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TMEM184C,0.00240963855421687,No,FAAP20|FANCF,PLANTS
DGAT2L6,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MOGAT3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MOGAT1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MOGAT2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
KLK3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
AWAT1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
AWAT2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CELA2A,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CELA2B,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ENSP00000451145.1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
RIC8A,0.00240963855421687,No,FAAP20|FANCF,PLANTS
SLC6A6,0.00240963855421687,No,FAAP20|FANCF,PLANTS
VGLL1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GSTA5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GSTA3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GSTA1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GSTA2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ENSP00000489191.1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
NFKBIB,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CT45A5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CT45A1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CT45A3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TIMM10,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CBWD1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CBWD7,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CBWD2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CBWD3,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CBWD5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PCSK5,0.00240963855421687,No,FAAP20|FANCF,PLANTS
SNTG2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
LATS1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
LATS2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ROCK1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CDC42BPB,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CDC42BPA,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CDC42BPG,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CCDC92,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GGPS1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PGP,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MX2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PHB2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
MX1,0.00240963855421687,No,FAAP20|FANCF,PLANTS
PDXP,0.00240963855421687,No,FAAP20|FANCF,PLANTS
AKAP10,0.00240963855421687,No,FAAP20|FANCF,PLANTS
NUDT18,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CCDC163P,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CD38,0.00240963855421687,No,FAAP20|FANCF,PLANTS
ENSP00000471077.2,0.00240963855421687,No,FAAP20|FANCF,PLANTS
GGN,0.00240963855421687,No,FAAP20|FANCF,PLANTS
C17orf107,0.00240963855421687,No,FAAP20|FANCF,PLANTS
TEX12,0.00240963855421687,No,FAAP20|FANCF,PLANTS
CD274,0.00497512437810945,No,FAAP20|FANCF,PLANTS
ZWINT,0.00497512437810945,No,FAAP20|FANCF,PLANTS
PILRA,0.00497512437810945,No,FAAP20|FANCF,PLANTS
STXBP4,0.00497512437810945,No,FAAP20|FANCF,PLANTS
TAS2R38,0.00497512437810945,No,FAAP20|FANCF,PLANTS
LSM3,0.00497512437810945,No,FAAP20|FANCF,PLANTS
C16orf78,0.00497512437810945,No,FAAP20|FANCF,PLANTS
RALGPS1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
RBMS3,0.00497512437810945,No,FAAP20|FANCF,PLANTS
RBMS1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
RBMS2,0.00497512437810945,No,FAAP20|FANCF,PLANTS
C17orf98,0.00497512437810945,No,FAAP20|FANCF,PLANTS
CXCL14,0.00497512437810945,No,FAAP20|FANCF,PLANTS
MMRN2,0.00497512437810945,No,FAAP20|FANCF,PLANTS
RCAN1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
RCAN3,0.00497512437810945,No,FAAP20|FANCF,PLANTS
MITD1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
CCDC83,0.00497512437810945,No,FAAP20|FANCF,PLANTS
CRHR2,0.00497512437810945,No,FAAP20|FANCF,PLANTS
NUCB1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
ASUN,0.00497512437810945,No,FAAP20|FANCF,PLANTS
LEKR1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
ENSP00000485301.1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
EVI2B,0.00497512437810945,No,FAAP20|FANCF,PLANTS
ANGPTL3,0.00497512437810945,No,FAAP20|FANCF,PLANTS
ICAM4,0.00497512437810945,No,FAAP20|FANCF,PLANTS
TARM1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
TMEM82,0.00497512437810945,No,FAAP20|FANCF,PLANTS
C1orf111,0.00497512437810945,No,FAAP20|FANCF,PLANTS
LYPD4,0.00497512437810945,No,FAAP20|FANCF,PLANTS
RUNX1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
C10orf107,0.00497512437810945,No,FAAP20|FANCF,PLANTS
FERMT3,0.00497512437810945,No,FAAP20|FANCF,PLANTS
GBGT1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
OR6K2,0.00497512437810945,No,FAAP20|FANCF,PLANTS
SCNN1G,0.00497512437810945,No,FAAP20|FANCF,PLANTS
AIM2,0.00497512437810945,No,FAAP20|FANCF,PLANTS
BLZF1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
ATP6V1F,0.00497512437810945,No,FAAP20|FANCF,PLANTS
CNOT7,0.00497512437810945,No,FAAP20|FANCF,PLANTS
CNOT8,0.00497512437810945,No,FAAP20|FANCF,PLANTS
ENSP00000471331.1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
FAM234A,0.00497512437810945,No,FAAP20|FANCF,PLANTS
ROM1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
RTKN,0.00497512437810945,No,FAAP20|FANCF,PLANTS
OR13D1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
TGM6,0.00497512437810945,No,FAAP20|FANCF,PLANTS
C9orf9,0.00497512437810945,No,FAAP20|FANCF,PLANTS
IL19,0.00497512437810945,No,FAAP20|FANCF,PLANTS
FOXP1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
PCNP,0.00497512437810945,No,FAAP20|FANCF,PLANTS
CEP295NL,0.00497512437810945,No,FAAP20|FANCF,PLANTS
BAMBI,0.00497512437810945,No,FAAP20|FANCF,PLANTS
PNRC1,0.00497512437810945,No,FAAP20|FANCF,PLANTS
SPN,0.00497512437810945,No,FAAP20|FANCF,PLANTS
C1QTNF1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
KCNMB2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RLN3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
IFI27L1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
MALRD1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TMEM229B,0.00598802395209581,No,FAAP20|FANCF,PLANTS
GCHFR,0.00598802395209581,No,FAAP20|FANCF,PLANTS
MADCAM1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RFXAP,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TNFSF13,0.00598802395209581,No,FAAP20|FANCF,PLANTS
BCL2L2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
GLYATL1P3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CRABP2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PTH,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NMU,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CLDN19,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TMEM52B,0.00598802395209581,No,FAAP20|FANCF,PLANTS
HRH4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TMEM173,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PXDC1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ZNF800,0.00598802395209581,No,FAAP20|FANCF,PLANTS
MRGPRG,0.00598802395209581,No,FAAP20|FANCF,PLANTS
FAM216A,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CLPSL2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TFB2M,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RALY,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CCNO,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CKLF,0.00598802395209581,No,FAAP20|FANCF,PLANTS
FBP1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
FBP2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CYB5B,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CYC1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
FAM101B,0.00598802395209581,No,FAAP20|FANCF,PLANTS
FAM153C,0.00598802395209581,No,FAAP20|FANCF,PLANTS
C1orf115,0.00598802395209581,No,FAAP20|FANCF,PLANTS
C1orf95,0.00598802395209581,No,FAAP20|FANCF,PLANTS
KRTAP21-3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PELI1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
SPANXN5,0.00598802395209581,No,FAAP20|FANCF,PLANTS
INSL3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NPY,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CTNNBIP1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
KRTAP3-3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RPS18,0.00598802395209581,No,FAAP20|FANCF,PLANTS
YME1L1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ADH5,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ADH4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ADH6,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ADH7,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ADH1B,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ADH1A,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ADH1C,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PSD2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PSD4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NDUFA1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NDUFA3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
KIFC3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ASNS,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DDX43,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DDX53,0.00598802395209581,No,FAAP20|FANCF,PLANTS
AFG3L2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
MAP3K11,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PFKFB3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PFKFB1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PFKFB2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PFKFB4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RPL36,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DCLK1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DCLK2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
YWHAZ,0.00598802395209581,No,FAAP20|FANCF,PLANTS
YWHAB,0.00598802395209581,No,FAAP20|FANCF,PLANTS
YWHAQ,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RERGL,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CAMK4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PKM,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RERG,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RRAS2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DAPK2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DAPK3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RIT2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RIT1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PPP2CA,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PPP2CB,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DIRAS2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PLK2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
BASP1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
C17orf96,0.00598802395209581,No,FAAP20|FANCF,PLANTS
KRTAP10-4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
MYOZ1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DIRAS1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DIRAS3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TFF2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NDUFC2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
SAA1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
SVBP,0.00598802395209581,No,FAAP20|FANCF,PLANTS
GPHB5,0.00598802395209581,No,FAAP20|FANCF,PLANTS
IGIP,0.00598802395209581,No,FAAP20|FANCF,PLANTS
MSMB,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ENSP00000485142.1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ENSP00000485358.1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
FAM228A,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NUFIP2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
CD300LB,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NDUFC2-KCTD14,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NFIA,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DRG2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NTF4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DEXI,0.00598802395209581,No,FAAP20|FANCF,PLANTS
KIF25,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TSSK4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RPL23,0.00598802395209581,No,FAAP20|FANCF,PLANTS
GOT1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
SFN,0.00598802395209581,No,FAAP20|FANCF,PLANTS
GOT1L1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
SBK1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
LY6G5B,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TPI1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
SPP2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
GNG13,0.00598802395209581,No,FAAP20|FANCF,PLANTS
SMIM9,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NADK,0.00598802395209581,No,FAAP20|FANCF,PLANTS
HIST1H4G,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DDX4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
SPATA5,0.00598802395209581,No,FAAP20|FANCF,PLANTS
VCP,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ENSP00000485198.1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
PPP1R1B,0.00598802395209581,No,FAAP20|FANCF,PLANTS
UQCR11,0.00598802395209581,No,FAAP20|FANCF,PLANTS
GARS,0.00598802395209581,No,FAAP20|FANCF,PLANTS
NUTF2,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ENSP00000485225.1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
ENSP00000489104.1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
OAF,0.00598802395209581,No,FAAP20|FANCF,PLANTS
S100A4,0.00598802395209581,No,FAAP20|FANCF,PLANTS
LTC4S,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TSFM,0.00598802395209581,No,FAAP20|FANCF,PLANTS
DEFB118,0.00598802395209581,No,FAAP20|FANCF,PLANTS
LINC00116,0.00598802395209581,No,FAAP20|FANCF,PLANTS
RPS15,0.00598802395209581,No,FAAP20|FANCF,PLANTS
HERPUD1,0.00598802395209581,No,FAAP20|FANCF,PLANTS
TAX1BP3,0.00598802395209581,No,FAAP20|FANCF,PLANTS
APBB1IP,0.00598802395209581,No,FAAP20|FANCF,PLANTS
